# Time, Sensor_reading, x, y, z
4.71, 0.0104743624675, -2.43169606929e-05, -6.55147418859e-08, -0.136890048739
4.71, 0.0104743282176, -2.43169606929e-05, -6.55147418859e-08, -0.136890048739
5.71, 0.0104743031056, -1.93909641207e-05, -5.43367039688e-09, -0.136245497358
6.71, 0.0104742573942, -1.85008836157e-05, 8.93617616244e-09, -0.134919574941
7.71, 0.010474254416, -1.96798433857e-05, 8.04388610909e-09, -0.134854043981
8.71, 0.0105029578808, 0.0633343194643, -2.08920242563e-05, -0.140917725551
9.71, 0.0108025870799, 0.730066488836, -0.000379676497588, -0.151022709127
10.71, 0.0112915835346, 1.82953952479, -0.000800415185651, -0.16639407215
11.71, 0.0118405491422, 3.10782941791, -0.00121764078176, -0.186355817858
12.71, 0.0123785659772, 4.45899254683, -0.00165427418103, -0.208914252548
13.71, 0.012854483045, 5.82411441473, -0.00172446376815, -0.233688777548
14.71, 0.0132067347084, 7.06035847516, -0.000992382575901, -0.266305891089
15.71, 0.0134351028719, 8.12073138755, -0.000347156099322, -0.308312856598
16.71, 0.0135749518, 9.08464841374, -1.81278790061e-05, -0.354854192797
17.71, 0.0136445479511, 10.0344165396, 8.46834291724e-05, -0.401637067374
18.71, 0.0136434415993, 11.0070702341, 8.56715641105e-05, -0.446941089512
19.71, 0.0135670606733, 12.0027391992, 6.09583704383e-05, -0.490855224052
20.71, 0.0134160924081, 13.0084605481, 4.11530943248e-05, -0.53408788094
21.71, 0.0131969978028, 14.0139804552, 3.01515166928e-05, -0.57720491471
22.71, 0.012918839736, 15.0157851095, 2.35260560066e-05, -0.620424511104
23.71, 0.012591023395, 16.0147312881, 1.79163611152e-05, -0.663733864195
24.71, 0.0122227463361, 17.0127380288, 1.25736811579e-05, -0.707056928094
25.71, 0.0118436597634, 18.0110126734, 8.02027103676e-06, -0.750345645563
26.71, 0.0114007856032, 19.009829347, 4.73576973838e-06, -0.793593619333
27.71, 0.0110303830254, 19.8588333724, 2.74112410819e-05, -0.835053903253
28.71, 0.010865856089, 20.2319923081, 0.000338048093322, -0.872548620288
29.71, 0.0110078802517, 20.2485554198, 0.169186165134, -0.882073501751
